i,j,vx,vy
210,198,-0.0487974,0.0193672
167,83,0.0148453,-0.0755522
121,184,-0.0301955,-0.076797
197,194,-0.122352,0.0140054
185,147,-0.0124911,-0.0122008
211,127,-0.0441131,0.0853997
210,88,0.0128231,0.0576555
185,125,0.0502005,-0.108429
186,177,-0.137439,-0.0319691
64,176,-0.172783,0.0420513
53,66,-0.044233,0.0308711
193,107,-0.124167,-0.0505965
9,78,-0.0462019,-0.0319137
16,176,-0.0543505,-0.0516425
216,30,-0.0742265,-0.0131275
125,154,-0.019305,-0.0190577
27,44,-0.0153394,0.0547242
80,124,-0.092376,-0.0573528
88,90,0.0290301,0.0387318
207,130,0.0739547,0.0547617
37,114,-0.0292309,-0.0134776
119,156,0.0981735,0.0858051
23,167,0.0429334,-0.0352181
35,17,-0.116235,0.0842489
150,187,0.040178,0.030219
87,79,0.11817,0.0159417
37,55,-0.085211,0.00302848
22,173,0.0502916,0.0160039
101,66,0.0542632,-0.0010875
188,192,0.00155804,0.0282548
82,199,-0.0224605,-0.0058462
147,112,0.0160683,-0.0156739
210,38,-0.0730724,0.0632952
152,203,0.0417652,-0.00551213
179,64,0.0304978,0.0989858
179,90,0.0188445,-0.000146897
40,202,-0.0790377,-0.0365197
164,128,0.0391731,0.00250064
20,78,-0.0603495,-0.013769
195,118,0.0662421,0.0322627
104,212,-0.0703478,-0.0431355
139,208,0.00559583,0.0626571
190,101,-0.0637206,-0.0623829
43,63,-0.00494375,-0.00302111
57,22,0.0217835,-0.007243
73,118,-0.142858,-0.036506
23,80,-0.0119574,0.0378462
9,161,-0.0573937,0.0166461
136,50,-0.0278279,0.0350938
54,112,0.119676,-0.0544854
21,5,-0.0131681,0.0534883
183,104,-0.00282137,-0.0595566
146,131,-0.068473,0.00856796
13,48,0.0444868,-0.00780216
10,129,-0.135512,-0.0383875
190,181,-0.02073,-0.100798
188,35,-0.0266106,0.0637479
101,122,0.0263637,0.0507434
185,38,-0.0129085,-0.0139526
89,171,-0.0915877,0.00346237
145,172,-0.0226575,-0.0173797
175,169,-0.000530365,0.0258008
149,130,-0.0295037,-0.0589757
126,124,-0.10672,0.0644693
172,190,-0.0805175,0.0442119
66,83,0.118783,-0.066103
56,32,-0.0823337,0.00176922
158,152,0.0309348,-0.100047
138,62,-0.0118638,0.00844612
178,61,0.0429262,0.0846168
196,218,-0.022691,0.0460046
47,186,0.0182892,0.0207055
121,17,-0.0711347,0.0296936
62,175,0.0212473,0.0110888
58,160,-0.00368896,0.0382554
142,142,-0.0440853,0.00739838
63,157,-0.1188,0.0165087
64,74,-0.0868606,0.0621997
214,69,0.00785317,-0.0177548
54,32,0.0179725,-0.0305193
65,49,-0.0309857,-0.0559585
164,145,0.0483113,-0.0404104
42,19,0.062013,-0.0392547
66,212,-0.00446948,0.0932867
114,139,-0.0864219,0.0227047
160,25,-0.02226,-0.0451358
32,19,0.0365269,0.0882514
151,70,0.00708558,0.0317801
220,193,0.000156112,0.00587997
183,67,0.0798374,-0.0639155
71,180,0.0276806,0.0339445
40,223,0.0366924,-0.0138249
13,82,0.0153245,-0.016904
5,164,0.0570471,-0.0638154
31,19,-0.0828538,-0.0359006
71,44,0.130885,-0.00420433
132,63,0.0232165,0.00109033
158,74,-0.0843066,-0.0316187
114,211,0.0387642,-0.0646685
19,63,0.0272577,0.035741
104,209,0.0274782,-0.0906627
119,149,0.0789495,0.0734441
66,76,0.0282906,-0.0425657
136,130,0.041453,-0.0173632
151,177,0.0834563,-0.0467547
98,63,-0.108425,0.126423
195,62,0.0341379,-0.00737041
180,224,0,0
153,47,0.0424937,0.0356546
200,53,0.00351681,-0.0696781
158,57,0.0527313,-0.0755992
59,93,-0.0800329,0.096922
212,22,0.00968434,-0.06216
67,121,-0.0783068,0.081134
85,146,-0.0565713,0.00111703
144,186,0.0937441,0.0655317
216,131,0.0492834,0.0318248
96,97,-0.0905715,0.0192646
94,78,0.0662207,0.0117415
88,156,-0.0228519,0.0165499
55,190,-0.00262923,0.0481211
60,166,-0.02218,0.120804
142,79,-0.0821843,0.054922
212,56,-0.014525,-0.0256703
8,198,-0.014736,-0.0441876
131,31,0.018024,-0.0787956
202,219,0.0358329,0.00808229
13,197,0.0607225,-0.0363196
209,40,0.0140231,-0.0154535
13,200,-0.0355145,0.0878345
129,71,0.00668459,0.0495528
215,105,-0.0129409,0.0690195
79,94,0.0877772,0.0582524
198,201,-0.0661304,-0.00623373
20,207,-0.0876405,-0.014672
101,78,-0.0973308,-0.0999369
10,44,-0.0121946,-0.0619997
2,92,0.0869986,0.00590949
47,95,-0.0142331,-0.103882
119,112,-0.00680162,0.0794349
180,39,0.0105177,-0.0267869
113,33,0.0497448,-0.0118989
197,193,-0.134308,-0.0447281
86,49,-0.0184808,0.0461525
30,64,0.0293636,0.0148751
192,100,0.0151434,0.0116351
0,73,-0.0985151,-0.0437387
198,83,-0.00736367,0.0320053
104,203,-0.0321966,0.00852758
126,83,-0.132935,0.0732436
135,22,0.00696999,-0.100282
118,205,0.00197804,-0.0528742
167,143,-0.0716652,0.0753756
220,121,-0.00441524,0.0297539
58,183,-0.0792595,-0.0208912
154,220,0.0363647,0.00749718
5,196,-0.0251367,-0.0749828
118,135,-0.0546849,-0.0518449
17,165,0.000780757,0.093715
216,91,-0.0195429,0.011767
203,147,-0.0658177,0.0098549
145,171,-0.0821102,-0.011082
93,25,-0.0388159,0.00277665
125,8,0.022062,0.0574907
44,191,-0.0270327,0.0621714
122,79,-0.122986,-0.043131
17,118,0.0080134,0.0664628
134,29,-0.0193799,0.0214155
93,18,-0.101298,-0.0340488
43,160,0.0232501,-0.14476
100,147,-0.0416888,0.126614
194,62,0.0341993,-0.0239825
64,24,0.0819656,-0.122111
83,96,0.0421702,0.117281
96,119,-0.00768471,0.0223184
175,102,-0.00592073,0.0957231
140,114,-0.0954763,-0.0851932
151,84,-0.0930026,0.00822905
125,209,-0.0189673,-0.0337571
5,160,0.0161227,0.0871149
56,133,0.0608084,0.0183064
140,34,-0.0946608,-0.000489061
110,27,0.0111138,0.0524251
136,152,-0.0095025,-0.00898881
1,177,0.0107376,-0.107574
80,97,-0.00388454,-0.0937032
172,172,-0.071482,-0.032584
216,201,-0.0126796,-0.136546
199,202,0.161236,0.0392767
75,175,-0.0589049,-0.0102367
67,3,0.0512547,0.0654172
41,107,0.0177372,-0.0534882
141,27,-0.0323222,0.0106467
37,20,-0.0193826,-0.0276245
168,147,0.13632,0.0162149
20,169,-0.0715829,-0.0509478
115,32,0.00584515,-0.0329605
188,98,0.0447368,-0.12842
3,198,-0.0164442,0.0818181
44,86,-0.0497347,0.0364173
193,110,0.0230067,-0.00994623
27,75,-0.000685262,-0.106694
65,9,-0.0260953,-0.0358761
134,92,-0.0827922,0.0519465
159,120,0.0544864,0.110889
188,195,0.0223334,-0.000521222
50,91,0.0395318,-0.00797004
204,92,0.020336,0.0671465
20,144,-0.168492,-0.0770321
57,94,0.0115116,-0.0408539
98,114,0.0556965,0.0642688
4,4,-0.004835,-0.0527365
160,71,0.0109085,0.00400119
210,107,0.0231527,-0.0512977
33,142,0.0166637,-0.032519
86,129,0.0162857,-0.0292574
127,219,0.0372259,0.00166226
84,125,0.0315051,-0.0299871
174,163,0.0980395,-0.0359907
215,14,0.0149631,0.149839
20,35,0.0271997,-0.016951
61,7,-0.0189386,-0.124212
40,79,-0.0756538,-0.0685603
116,150,0.068262,0.021571
36,76,-0.0206664,0.0528342
50,123,-0.0583939,-0.0215732
165,141,-0.0235392,-0.00660978
212,221,0.04975,-0.0462855
199,19,0.00338058,-0.0230083
113,191,0.101029,0.00512505
31,185,-0.0161474,-0.0464758
26,25,-0.113702,0.0742427
145,79,0.0814146,0.0472016
60,121,-0.119052,0.0276461
137,161,-0.0450574,0.0346725
100,181,-0.0491481,0.0189159
146,165,-0.0707443,-0.103893
204,50,-0.021061,0.0717361
123,145,-0.0119891,0.0129639
58,161,-0.0399095,-0.0324431
188,-1,-0.0468814,-0.0349408
108,48,-0.00872594,-0.00346646
50,198,-0.0558023,-0.0702913
82,1,0.0812677,-0.0707879
186,143,0.0420873,0.0411089
192,80,0.00504757,-0.0216438
81,94,0.0140987,-0.0232074
190,88,-0.00978564,-0.0178944
198,127,0.0601068,0.0418753
94,62,0.0787699,-0.0362787
156,90,0.00892502,0.0205837
58,118,0.0097965,-0.00893143
16,73,-0.0199151,0.0482435
193,215,0.00903954,-0.0263471
180,4,0.027228,-0.0410387
13,196,0.0338761,0.0129868
5,136,-0.11472,-0.0126171
59,43,-0.019614,0.0414555
47,192,0.0234204,-0.0629954
154,106,-0.16446,-0.00443801
167,151,-0.0396843,0.00193355
7,17,0.0694742,-0.105365
96,52,-0.0487295,-0.0149516
82,163,-0.0432744,-0.0603179
170,200,0.000698477,0.0715557
173,122,-0.00972377,-0.0780717
3,66,-0.011999,0.017217
76,101,-0.10668,0.0584519
170,54,0.0468756,-0.0321367
214,96,0.071779,-0.13195
200,220,-0.0296792,-0.00604585
47,146,-0.0707796,0.0487631
57,58,0.0401076,0.0158421
143,59,0.00630655,-0.0292236
150,94,-0.0559934,0.10295
133,188,0.0279854,-0.0293549
10,140,-0.00309225,-0.0811906
180,202,-0.119811,0.00707881
33,133,0.0361702,0.0882678
125,69,0.0385873,0.0215766
95,217,0.06318,0.00422916
176,89,0.0271796,-0.0125761
189,156,0.046452,0.0022599
212,89,0.0123399,0.000546194
208,62,0.0313408,-0.040262
194,43,0.0570016,0.0526132
185,86,0.0543163,-0.0623307
75,16,-0.0193921,-0.0927276
165,174,0.00900464,-0.0551959
168,54,0.0451645,-0.0427312
52,74,0.0047285,0.0182681
179,142,0.0200967,-0.042323
151,141,-0.031344,-0.0306985
169,10,-0.109147,0.175406
44,163,-0.0253842,-0.00424545
197,73,0.0254678,0.0269134
102,189,0.0445284,0.022302
56,105,0.0557417,-0.0329861
120,175,0.141211,-0.0669644
203,75,0.0272518,0.0217207
209,218,0.0456537,-0.021416
67,122,0.0937607,-0.0799161
196,150,0.0135241,-0.0770649
143,124,-0.072604,0.0394353
63,100,0.0272494,-0.00133636
43,169,0.067271,0.0205317
101,131,0.0122833,0.103648
221,32,0.0580985,-0.0405714
220,187,-0.0603997,-0.011623
171,136,-0.063997,-0.104063
119,192,-0.0743259,0.0398852
208,56,0.0680578,-0.0475077
166,75,0.0124156,-0.0701076
196,105,0.103666,-0.0743704
30,44,0.0471549,-0.0820456
39,77,0.0119051,0.0262512
71,46,0.0221989,0.0197084
142,5,0.00989528,-0.0945683
148,10,0.0342883,0.0336491
31,125,0.0568659,0.0665632
27,197,-0.0785312,-0.0180522
21,133,-0.00160668,-0.00305986
146,58,0.0195003,-0.122116
209,149,-0.0392199,-0.0183949
4,166,0.0511122,-0.0319197
111,71,0.0237647,-0.0359478
201,171,-0.0236033,0.00516575
202,12,-0.0387657,0.0478727
216,199,0.033299,0.0843078
71,122,0.0151849,0.0469822
166,154,-0.164524,-0.00196027
194,53,0.0558083,-0.114774
221,5,0.0109678,0.021416
23,129,-0.0611395,-0.0353118
16,180,-0.00289952,0.0558809
88,39,-0.00397314,-0.0203205
98,216,0.00813083,-0.0493172
4,212,-0.0662882,-0.108293
191,74,0.0430322,0.056052
63,125,0.09418,-0.0330627
100,72,0.0358431,0.0584094
13,99,0.0209586,-0.0196955
88,53,0.212767,-0.127685
9,92,0.00760106,0.0511565
195,6,-0.0660484,0.121784
166,64,-0.00891966,0.0544283
82,45,0.0493998,-0.0412349
207,153,-0.0520814,-0.0664114
101,168,-0.0458387,-0.0483144
204,223,-0.0115472,-0.0168949
167,29,0.114545,-0.00236465
199,119,-0.0568314,0.0289094
132,164,-0.0499053,-0.0109242
59,214,-0.0289664,-0.00213724
139,151,0.0198474,0.000683532
177,135,-0.0266783,0.0663628
219,66,-0.13785,-0.0415322
157,64,0.024304,0.0751557
73,203,-0.0028261,-0.0302563
10,189,-0.0890016,-0.00784903
182,200,0.0102273,-0.0340785
52,61,0.0937236,0.0825284
181,20,0.038244,-0.07741
104,189,-0.0494309,-0.0448932
44,99,0.016532,0.0749454
70,112,-0.0666957,0.00861644
123,159,0.0208764,-0.0308041
18,16,0.0208996,-0.0170195
83,41,-0.0405816,-0.0361387
130,76,-0.0482682,0.0122942
75,97,-0.0273564,0.0416254
25,43,-0.0750594,0.0320224
128,20,0.0209334,-0.0266125
23,51,-0.0168506,0.0212903
150,71,-0.0749829,0.0312448
167,78,-0.0886348,-0.0356573
49,146,0.013333,-0.0264123
39,19,0.0246551,-0.0700932
137,94,0.00159179,0.0856262
171,76,-0.0890617,-0.011807
204,77,0.0200997,-0.0119191
83,83,0.0219618,0.0642799
94,121,0.0308453,-0.0150723
148,129,-0.0163162,0.021054
15,196,0.0248681,-0.00810069
216,143,-0.0476404,-0.100728
165,171,-0.0364085,-0.034372
42,53,0.122346,-0.0279418
75,48,0.0535551,-0.0398629
137,53,0.0237021,-0.0172161
219,8,0.0290406,-0.0443541
28,163,0.000882656,-0.075328
93,122,0.0137815,0.021968
214,59,-0.000311622,0.0328365
44,80,0.0613444,0.0695962
170,186,-0.0171486,-0.0037798
219,179,0.0505989,-0.0329338
184,163,-0.0301085,0.0448154
210,138,-0.0240643,-0.0543233
149,139,-0.0236175,0.0492078
167,205,0.0224438,-0.0204011
208,148,0.0511223,-0.0632205
178,210,0.0387155,-0.00648765
115,183,-0.0294087,-0.011977
163,22,-0.0462017,-0.0151973
22,1,-0.000893801,-0.131402
98,116,-0.0337132,-0.0606051
36,145,-0.0796351,-0.0228782
73,66,0.00193829,-0.0381625
175,66,-0.091371,-0.0240638
88,201,0.0493327,-0.00748083
202,180,-0.00235578,0.0357302
140,91,-0.0233625,0.0416584
88,108,-0.0656904,0.0118721
133,134,0.0361034,-0.0909337
201,73,-0.0530392,0.0321506
37,89,-0.0199103,0.00354605
131,223,0.0606351,-0.00585516
103,201,-0.0341544,-0.035388
198,20,0.0438321,0.0238016
164,193,0.0527974,0.0721711
222,221,-0.0394593,0.0104789
24,159,0.0459633,0.0160204
147,125,-0.0744677,-0.0078853
46,51,-0.000671002,0.0015023
134,179,0.0489664,0.0111203
162,109,-0.0505592,-0.0786765
117,105,0.00526908,-0.026794
65,201,0.0465871,-0.0307808
75,113,-0.00270921,0.00377342
110,120,0.0462535,-0.0315711
74,156,0.0171878,0.0803707
41,140,-0.055491,-0.00798952
127,95,-0.0222827,-0.0040902
190,179,0.0516297,0.0294272
84,23,0.0801775,-0.135557
25,29,-0.0117241,-0.00733687
159,10,-0.0430007,-0.0520241
56,222,-0.00883085,0.00741555
131,51,0.0510451,-0.0259136
46,151,-0.104941,0.00482564
109,112,-0.0924102,0.0448362
159,67,0.0389079,0.0239235
80,92,-0.00010578,0.110664
14,213,0.0115627,0.105777
99,20,-0.133853,0.0549303
63,182,0.0923489,-0.111164
72,135,0.00256517,0.0622627
87,22,0.0245653,0.0575083
212,161,0.0746586,-0.0687627
15,112,0.0580256,0.0719982
187,91,-0.0766821,0.085522
8,27,-0.0238719,-0.0164503
170,90,0.00367161,0.041946
213,204,-0.0456299,0.0314061
195,57,-0.0402166,0.038454
35,122,-0.0123818,0.00506009
105,161,-0.00464529,0.0339399
203,164,0.015749,0.104052
166,106,-0.0420409,-0.0820247
192,93,0.0488444,0.00196578
211,53,-0.0779551,0.0341406
152,49,0.0767768,0.0624099
147,3,0.00243278,0.0341516
98,153,0.0561063,0.0354387
18,148,0.0204161,0.061388
139,210,-0.0216411,0.0408143
130,39,-0.0095911,0.0531197
99,183,0.0614058,0.00857523
157,195,0.028205,0.0241698
89,38,0.0227982,-0.0752125
165,10,0.000633582,-0.0672544
14,68,0.0268514,0.00949938
194,201,-0.00419562,0.00189315
156,214,-0.0731711,-0.0377319
153,162,-0.088602,0.0486621
47,4,0.0340267,-0.0638692
31,175,-0.0616637,-0.0777088
96,84,0.0371525,0.0991282
76,215,-0.000217999,0.0395504
45,161,-0.141268,0.0182989
76,157,-0.0333807,0.0194567
107,50,0.0280196,-0.050387
8,92,-0.0423836,-0.0736957
133,127,-0.0327798,0.112652
90,2,0.0487132,-0.0403287
199,133,-0.050693,-0.0182441
96,34,-0.0394568,-0.000458375
5,203,-0.0803503,0.0172557
210,213,0.0261459,0.00671999
64,156,0.0899691,0.00143415
80,28,0.041428,-0.061804
134,213,0.125343,0.0457096
137,43,0.00897213,-0.0736342
180,118,-0.0568485,-0.0330757
25,28,0.0596898,-0.0225171
183,118,0.0188795,-0.0250687
165,18,-0.085497,0.0867645
222,6,-0.130389,-0.0713778
129,210,0.00854464,-0.0859484
92,55,-0.0589312,-0.00928191
44,123,-0.0564977,-0.0439828
18,94,0.0476476,0.0574532
215,133,-0.0290804,-0.0217253
175,48,0.0125571,-0.0337312
-1,59,-0.032046,-0.0488884
217,144,0.0545538,-0.0676616
156,65,-0.044216,0.129887
195,205,0.0221565,0.0192769
86,175,0.0546417,0.00906858
121,210,-0.0233887,-0.0448298
11,218,0.10754,-0.0544354
125,174,-0.0499414,-0.0378729
152,178,-0.0327956,-0.000116308
137,33,-0.0590572,0.0847039
10,55,-0.0149807,0.0560219
175,134,0.00740804,-0.0120946
0,51,-0.0484097,-0.00423367
89,118,0.0776629,-0.0513975
54,82,0.0339079,0.00263069
132,83,-0.0631628,0.0152955
11,197,0.068693,0.0637376
166,85,-0.0319483,0.0735376
30,8,-0.0269062,0.0372329
90,37,0.0298363,0.0109213
80,173,0.0589963,-0.0908418
177,134,-0.0343723,-0.205695
218,222,0.0352102,-0.0698161
49,93,-0.106588,-0.0342292
87,14,0.00375338,0.0756919
89,79,-0.0723627,0.0531648
176,171,0.0596779,-0.103034
188,61,-0.0369768,-0.0864312
121,36,0.029831,-0.0537578
109,120,0.00187112,-0.0140458
198,102,-0.0109402,-0.0254443
201,75,-0.0498783,-0.0331418
137,152,0.0214345,-0.0450019
89,202,-0.0747038,-0.0299396
40,99,0.0321493,0.0502305
216,6,0.0581728,0.0447133
197,32,-0.053349,0.0248502
38,67,0.0227846,0.0873995
30,120,0.095056,-0.0570691
100,11,-0.0324341,-0.00120707
73,47,-0.0375135,0.00136254
61,165,0.0665068,-0.00942602
18,113,-0.00542287,-0.0994964
157,161,-0.00125079,-0.0435374
38,151,0.0348404,0.00183292
25,60,-0.0205137,-0.00138209
13,206,0.0398464,-0.0677303
148,0,-0.018475,0.117694
146,199,-0.0593144,0.148399
137,174,-0.000351997,-0.0273419
185,206,-0.0135282,-0.0423699
215,46,-0.0231823,-0.0239821
78,86,0.0440263,-0.0466891
55,63,-0.0342036,-0.048399
183,32,0.0238875,0.0270765
133,89,-0.0463833,-0.000968964
13,190,0.0100335,-0.05069
150,7,-0.0106242,0.000518211
186,5,-0.0479741,0.0374311
50,66,0.110558,-0.029734
11,125,-0.0650749,-0.0612369
87,176,-0.0275146,-0.0736751
197,136,-0.0431461,0.0822975
104,178,-0.0768849,-0.0272652
173,112,-0.0309162,-0.049788
39,86,0.0690644,0.0993293
24,38,-0.00846894,0.0909913
215,143,-0.00856815,-0.0794004
151,44,0.0125006,-0.0317722
70,17,0.00629632,-0.0804029
54,127,-0.056791,-0.0341463
186,104,-0.0423548,-0.0140395
17,120,-0.0248882,-0.0403648
153,198,0.0972789,-0.0375981
212,205,0.0736509,-0.0421048
152,99,-0.0187492,0.00679429
95,109,0.047226,0.047409
217,32,-0.0433256,0.102235
179,216,0.000812454,-0.0654015
195,220,0.166578,0.0311944
160,145,-0.010232,-0.0454798
179,35,0.0625454,-0.0613059
186,223,0.114711,0.0464707
110,-1,-0.00755134,-0.0343195
180,75,-0.0575515,0.00305916
26,156,-0.0375944,-0.0498106
104,220,0.110029,-0.0317311
92,108,0.0932549,0.0129234
89,75,0.0394338,0.0617619
175,164,-0.0190535,0.0556179
61,181,0.0970973,-0.0912299
132,22,0.0109908,0.0333425
16,69,0.0766861,-0.112517
15,67,0.179464,-0.00704698
32,197,-0.00533792,0.0374707
156,136,0.153837,-0.0812149
189,35,-0.00825938,0.0749247
199,57,-0.12287,-0.0572754
119,154,0.00749475,0.00916432
206,142,-0.0366252,-0.0551942
88,91,0.10689,0.0735446
123,140,-0.0272456,-0.0286985
60,110,0.0448216,0.0307654
155,207,0.0437594,0.0773416
69,205,-0.0089516,-0.0089335
155,199,0.0310426,0.0253319
16,97,-0.0367121,0.0579438
45,28,0.0177616,0.0573374
204,161,-0.0386222,0.0566755
179,154,-0.0784391,-0.0419044
128,111,-0.0218597,-0.0140744
153,24,0.157783,-0.022577
222,219,-0.0882313,-0.0018492
83,84,0.106105,-0.11064
184,139,0.0319772,-0.0265717
187,105,-0.00523857,-0.0181304
54,2,-0.00805098,-0.0370727
102,57,0.0696351,0.0589983
2,3,-0.013878,-0.0399349
7,129,-0.00854835,-0.0093926
48,46,0.00785706,0.020345
149,205,0.00260589,-0.00235532
160,217,0.0130351,-0.038512
182,164,-0.0288304,-0.0685784
173,83,-0.0737846,-0.032399
182,17,0.0964061,-0.0646292
90,13,0.0535106,0.0268266
17,113,0.0361096,-0.074051
219,99,0.0344975,0.0966789
200,88,0.0778118,-0.090854
111,69,0.0239435,0.00222095
174,56,0.0202526,-0.00295028
199,120,-0.0578009,-0.0466147
137,207,-0.00830357,-0.0858758
194,2,-0.0131942,-0.00475474
178,117,-0.0199749,0.0846645
120,83,-0.00600391,-0.131092
35,10,0.0175955,0.093986
152,36,0.0535851,-0.0736972
95,181,0.046943,-0.0166398
114,49,0.00188058,-0.00911547
75,135,0.0512816,0.0227113
102,197,-0.00791769,-0.0631519
13,153,-0.0981257,-0.0765959
194,8,0.0205999,0.0520505
51,26,0.0743625,-0.0827302
10,142,0.0506335,-0.0342508
74,176,0.0870569,0.00141387
29,33,0.112307,0.0460871
42,41,0.134825,0.0614836
61,108,0.0192811,0.0430805
144,55,-0.0483963,0.0389175
204,152,-0.038289,-0.0409002
3,133,-0.0314318,0.038145
144,109,-0.0255843,0.00566442
153,21,-0.00155088,-0.0357327
105,1,0.0437171,0.0180004
198,143,-0.0460322,-0.0113686
100,131,0.0574423,0.140127
204,195,-0.0370507,-0.0217745
126,17,0.0460202,0.0306426
72,52,-0.0146848,-0.00520209
130,167,0.0324735,0.0475041
155,52,0.0128043,-0.0367733
182,143,0.0282588,0.0600803
149,163,-0.00483863,-0.0774014
12,73,-0.00224251,0.0552824
9,136,-0.0510757,0.058839
195,131,0.0297784,0.0343891
115,98,0.0719118,0.0555084
140,158,-0.0227856,-0.00439342
56,142,0.0596846,-0.00569671
150,121,-0.0271372,0.00338897
111,100,0.018507,-0.00705959
169,164,-0.0692295,0.0454933
138,140,-0.0186308,-0.0599923
0,142,0.0482339,0.00649072
203,217,-0.0597567,-0.0295773
52,89,0.0657263,0.089802
81,122,0.0704483,-0.050964
127,49,0.0740559,0.0376781
6,216,0.214148,0.0434528
91,71,-0.111519,-0.0194293
140,113,-0.0811426,-0.0595591
142,153,-0.100385,0.0537834
42,195,0.0637044,-0.0108551
116,50,0.00225958,-0.0631506
27,181,0.0411947,-0.0620797
43,220,-0.0861221,-0.0484126
6,77,-0.0387461,-0.0295561
71,10,0.0345328,-0.0139568
175,76,-0.0996058,-0.0118656
67,28,0.00369975,-0.0335756
36,133,-0.034182,0.0163911
184,221,0.0181732,0.00603895
115,211,-0.0244234,0.0150995
221,205,0.138984,0.0319188
122,156,0.0639004,-0.0441232
48,67,-0.0117738,-0.0224639
60,78,0.000760336,0.00721589
203,79,0.063779,-0.0280988
94,96,-0.061774,0.0158644
40,106,-0.0238171,0.00799882
24,165,0.0335849,0.0394992
211,50,-0.00321969,-0.0776389
191,36,0.0123907,0.0867946
188,99,-0.0495389,0.0558973
39,169,-0.0271391,-0.0304698
20,59,-0.0284815,-0.0707209
96,170,-0.09098,-0.0427115
130,169,-0.0270642,-0.0783417
10,143,0.033693,-0.0201319
144,176,0.0269455,-0.069466
96,26,0.106658,0.0102924
37,135,-0.0617223,0.0559378
116,38,-0.0181765,0.00927387
223,107,0.0294291,0.0771271
165,168,0.00217159,0.0280351
210,128,0.0185075,-0.0753683
61,148,-0.0227937,0.0393986
63,148,-0.0340416,0.0426468
192,205,-0.0702132,0.0466742
197,171,0.0851497,0.00485627
186,18,0.0600753,0.00957784
86,223,0.0720614,0.00755576
219,95,0.0273664,-0.101491
103,150,-0.017965,0.0290122
206,90,-0.0639043,0.00415807
65,33,-0.0305593,-0.0250141
210,195,0.0208916,-0.113409
147,76,0.127371,-0.0681651
147,158,0.0520673,-0.0115018
34,150,-0.0325575,-0.0228369
83,210,-0.00377532,-0.0331568
158,82,0.020988,-0.0375002
57,191,0.144341,0.0585544
207,200,0.0620025,-0.0475344
154,13,-0.0308134,-0.0851945
73,46,-0.00345371,0.0910466
22,42,-0.0081486,-0.00457667
48,29,0.0268834,0.0672826
203,116,0.0467461,-0.0740015
195,215,0.0442938,0.0386684
175,40,0.0158514,-0.046802
103,76,-0.021943,-0.0807927
193,12,0.0127577,0.047531
205,137,-0.0903494,-0.010333
47,68,0.0248765,-0.0251553
192,114,0.0918719,0.0472515
201,118,-0.0292411,0.0874462
84,130,0.0485142,0.1557
90,128,0.052286,0.0635208
147,0,-0.0745849,0.0383375
100,23,0.0211711,-0.0170628
100,118,0.000923867,-0.00451264
170,198,0.00133561,-0.0502117
41,35,0.0492856,-0.0291318
172,162,0.0137384,0.00359629
102,36,-0.0539796,0.00151978
163,64,0.00211682,0.000757695
178,57,0.076068,-0.0202807
174,42,0.090768,0.0696927
119,123,0.0797411,-0.0655626
188,29,-0.00323102,0.036885
30,129,-0.0432912,-0.10017
8,154,0.0227367,0.0298061
86,46,0.126902,0.0222439
